,evolutionary_track,x,y,x2,xlog,ylog,xrange,yrange,xnormalization,ynormalization,kname,combination,mean_deviation,max_deviation,saveGPmodel,saveGPdata
294,m1.24_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[44174061.99537831, 5758923780.601668]","[4832.8871682171175, 6336.659478079562]",True,True,constant + exponential,True,8.53266569701323e-05,0.0010546197032601512,m1.24_feh1.5_MLT1.9_fov0.018.gpdict,m1.24_feh1.5_MLT1.9_fov0.018.gpdata
295,m0.9_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[79230293.04160205, 13212487710.717493]","[4941.013272082594, 6042.883127813084]",True,True,constant + exponential,True,5.1165538079543835e-05,0.00048478265409224175,m0.9_feh-3.0_MLT1.9_fov0.018.gpdict,m0.9_feh-3.0_MLT1.9_fov0.018.gpdata
296,m0.9600000000000001_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[97593486.7531117, 17094878178.642725]","[4593.888599455361, 5423.596943639303]",True,True,constant + exponential,True,7.804925332201112e-05,0.0006765079771172688,m0.9600000000000001_feh4.5_MLT1.9_fov0.018.gpdict,m0.9600000000000001_feh4.5_MLT1.9_fov0.018.gpdata
297,m0.91_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[81057246.24627523, 12169370940.42978]","[4969.096591341027, 6128.934810944279]",True,True,constant + exponential,True,4.069673917722303e-05,0.00046699496563840093,m0.91_feh-3.5_MLT1.9_fov0.018.gpdict,m0.91_feh-3.5_MLT1.9_fov0.018.gpdata
298,m0.91_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[72937849.21362008, 11353767682.157766]","[5015.189378742841, 6234.466016059229]",True,True,constant + exponential,True,3.7322525626267906e-05,0.0004544890807740565,m0.91_feh-4.5_MLT1.9_fov0.018.gpdict,m0.91_feh-4.5_MLT1.9_fov0.018.gpdata
299,m0.95_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[92882394.79326016, 15940250303.397778]","[4695.682060013909, 5601.266235958875]",True,True,constant + exponential,True,5.9678569144111004e-05,0.0011550094459776838,m0.95_feh2.0_MLT1.9_fov0.018.gpdict,m0.95_feh2.0_MLT1.9_fov0.018.gpdata
300,m1.22_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[31004772.3320774, 4067236459.1761384]","[5081.44477728664, 7058.8702065667]",True,True,constant + exponential,True,8.094012799899487e-05,0.0008633437767076035,m1.22_feh-4.0_MLT1.9_fov0.018.gpdict,m1.22_feh-4.0_MLT1.9_fov0.018.gpdata
301,m1.19_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[38244597.63095443, 4786588050.639556]","[4890.74306520535, 6740.882647297633]",True,True,constant + exponential,True,0.00011622736478709423,0.00227219041400728,m1.19_feh-3.0_MLT1.9_fov0.018.gpdict,m1.19_feh-3.0_MLT1.9_fov0.018.gpdata
302,m1.2_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[35464436.68908469, 4629300571.769611]","[5029.031983978971, 6828.2971090520105]",True,True,constant + exponential,True,7.980058030497004e-05,0.0008029781337164366,m1.2_feh-3.0_MLT1.9_fov0.018.gpdict,m1.2_feh-3.0_MLT1.9_fov0.018.gpdata
303,m1.23_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[28269728.529259976, 3646117142.984031]","[5157.987326755894, 7338.147118371132]",True,True,constant + exponential,True,0.00010827893538179727,0.0010511930849868012,m1.23_feh-5.5_MLT1.9_fov0.018.gpdict,m1.23_feh-5.5_MLT1.9_fov0.018.gpdata
304,m1.04_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[45149860.08992361, 6593744669.875725]","[5096.6900086238265, 6677.7890456503]",True,True,constant + exponential,True,3.794527508449287e-05,0.0003427014336873091,m1.04_feh-5.5_MLT1.9_fov0.018.gpdict,m1.04_feh-5.5_MLT1.9_fov0.018.gpdata
305,m0.9_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[92194520.00711948, 14427446624.038246]","[4884.9237593587895, 5916.586131420294]",True,True,constant + exponential,True,5.044171629981217e-05,0.0002930864591418336,m0.9_feh-2.0_MLT1.9_fov0.018.gpdict,m0.9_feh-2.0_MLT1.9_fov0.018.gpdata
306,m0.95_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[68911755.13205266, 10377565591.078728]","[4984.365489412005, 6231.028523398065]",True,True,constant + exponential,True,3.077720397591381e-05,0.00022077153291710783,m0.95_feh-3.5_MLT1.9_fov0.018.gpdict,m0.95_feh-3.5_MLT1.9_fov0.018.gpdata
307,m1.05_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[46091604.881099895, 6551483558.3066]","[4915.53069604015, 6594.211912540897]",True,True,constant + exponential,True,4.373851681265167e-05,0.00033731635206391,m1.05_feh-5.0_MLT1.9_fov0.018.gpdict,m1.05_feh-5.0_MLT1.9_fov0.018.gpdata
308,m1.26_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[34783350.57104359, 4343045715.446175]","[4984.283348759686, 6781.83709715932]",True,True,constant + exponential,True,7.970715335137964e-05,0.0006722699532437648,m1.26_feh-1.5_MLT1.9_fov0.018.gpdict,m1.26_feh-1.5_MLT1.9_fov0.018.gpdata
309,m1.12_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[64614459.58153427, 9568232673.98072]","[4676.856836106172, 5809.846442900156]",True,True,constant + exponential,True,0.00013959091315768002,0.0010507287932599585,m1.12_feh4.0_MLT1.9_fov0.018.gpdict,m1.12_feh4.0_MLT1.9_fov0.018.gpdata
310,m1.28_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[44944967.59356198, 5738341746.279982]","[4763.858991767133, 6216.486199038814]",True,True,constant + exponential,True,0.00011274438555925175,0.000981534339924206,m1.28_feh3.5_MLT1.9_fov0.018.gpdict,m1.28_feh3.5_MLT1.9_fov0.018.gpdata
311,m0.96_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[95398058.31608771, 16930584068.378363]","[4616.169371187781, 5452.431751092054]",True,True,constant + exponential,True,0.00012919498523730603,0.0007068112379533531,m0.96_feh4.0_MLT1.9_fov0.018.gpdict,m0.96_feh4.0_MLT1.9_fov0.018.gpdata
312,m1.1300000000000001_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[64354521.04779947, 9367370082.719654]","[4655.112443652894, 5797.271279525638]",True,True,constant + exponential,True,0.00018087048604888145,0.0014858105643478225,m1.1300000000000001_feh4.5_MLT1.9_fov0.018.gpdict,m1.1300000000000001_feh4.5_MLT1.9_fov0.018.gpdata
313,m1.26_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[41989039.30477922, 5306977404.49997]","[4735.9330664062545, 6361.310462550732]",True,True,constant + exponential,True,0.0001057000707781324,0.0015791008483839741,m1.26_feh1.0_MLT1.9_fov0.018.gpdict,m1.26_feh1.0_MLT1.9_fov0.018.gpdata
314,m1.09_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[69033135.75218327, 9846974576.998116]","[4706.93427409442, 5878.768487457313]",True,True,constant + exponential,True,8.281094001657557e-05,0.0008084058681497863,m1.09_feh2.5_MLT1.9_fov0.018.gpdict,m1.09_feh2.5_MLT1.9_fov0.018.gpdata
315,m1.23_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[49677378.20161272, 6645965855.432118]","[4738.311343104538, 6103.120360623134]",True,True,constant + exponential,True,0.00019159353631206775,0.0008521464270260237,m1.23_feh3.5_MLT1.9_fov0.018.gpdict,m1.23_feh3.5_MLT1.9_fov0.018.gpdata
316,m1.04_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[56642686.50350247, 7738784519.553035]","[4978.782235752029, 6396.75961101042]",True,True,constant + exponential,True,8.284331525938578e-05,0.0004937229976814672,m1.04_feh-3.0_MLT1.9_fov0.018.gpdict,m1.04_feh-3.0_MLT1.9_fov0.018.gpdata
317,m1.23_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[47588848.21512329, 6112483333.228917]","[4811.102264411138, 6258.886624231834]",True,True,constant + exponential,True,0.00010629730369122836,0.0012465544367332715,m1.23_feh2.0_MLT1.9_fov0.018.gpdict,m1.23_feh2.0_MLT1.9_fov0.018.gpdata
318,m0.92_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[78406853.8940868, 12767012586.21824]","[4915.876528231794, 6027.3962652016235]",True,True,constant + exponential,True,4.2312911081353384e-05,0.00029061527246043717,m0.92_feh-2.5_MLT1.9_fov0.018.gpdict,m0.92_feh-2.5_MLT1.9_fov0.018.gpdata
319,m1.15_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[50678313.65324221, 6261053606.89694]","[4780.9454866155575, 6362.854635103125]",True,True,constant + exponential,True,7.284701054607407e-05,0.0005871409885266354,m1.15_feh-1.0_MLT1.9_fov0.018.gpdict,m1.15_feh-1.0_MLT1.9_fov0.018.gpdata
320,m1.0_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[51595248.68920959, 7605566391.2561655]","[5087.361652375451, 6566.436763738016]",True,True,constant + exponential,True,3.576813709924108e-05,0.0003755181426493559,m1.0_feh-5.5_MLT1.9_fov0.018.gpdict,m1.0_feh-5.5_MLT1.9_fov0.018.gpdata
321,m1.24_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[35033331.05947813, 4465037646.423225]","[4999.458591851134, 6781.734737187722]",True,True,constant + exponential,True,8.77741108759049e-05,0.0013477452953829516,m1.24_feh-2.0_MLT1.9_fov0.018.gpdict,m1.24_feh-2.0_MLT1.9_fov0.018.gpdata
322,m0.92_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[87244559.21711421, 14758324737.894657]","[4811.397924638542, 5810.0737430997215]",True,True,constant + exponential,True,5.656779913281056e-05,0.0004772853022675383,m0.92_feh-0.5_MLT1.9_fov0.018.gpdict,m0.92_feh-0.5_MLT1.9_fov0.018.gpdata
323,m1.08_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[52728853.94375197, 7325367755.386682]","[4940.7443019145585, 6363.406796448604]",True,True,constant + exponential,True,4.618782256197927e-05,0.0005651920178899594,m1.08_feh-2.0_MLT1.9_fov0.018.gpdict,m1.08_feh-2.0_MLT1.9_fov0.018.gpdata
324,m1.01_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[84439644.06845179, 14154265554.297966]","[4598.589864799799, 5530.139585407816]",True,True,constant + exponential,True,9.882534138940671e-05,0.0006996959949322479,m1.01_feh4.5_MLT1.9_fov0.018.gpdict,m1.01_feh4.5_MLT1.9_fov0.018.gpdata
325,m1.15_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[56517777.16125965, 7840211377.748056]","[4772.764225817193, 6073.151730975997]",True,True,constant + exponential,True,0.0001371181306671294,0.0014013135597455983,m1.15_feh2.0_MLT1.9_fov0.018.gpdict,m1.15_feh2.0_MLT1.9_fov0.018.gpdata
326,m1.25_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[48538754.48462005, 6383892761.726565]","[4728.874760076789, 6102.250942123421]",True,True,constant + exponential,True,0.00015178452080722156,0.0022820125780318445,m1.25_feh4.0_MLT1.9_fov0.018.gpdict,m1.25_feh4.0_MLT1.9_fov0.018.gpdata
327,m1.09_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[61823380.20782524, 9228906472.186779]","[4755.742548575475, 5984.628027804266]",True,True,constant + exponential,True,6.921090509658404e-05,0.0009004990814578395,m1.09_feh1.5_MLT1.9_fov0.018.gpdict,m1.09_feh1.5_MLT1.9_fov0.018.gpdata
328,m1.12_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[59188751.20252743, 8641802410.814884]","[4763.035835600649, 6003.498213121233]",True,True,constant + exponential,True,9.449072818149383e-05,0.0005886197221318668,m1.12_feh2.0_MLT1.9_fov0.018.gpdict,m1.12_feh2.0_MLT1.9_fov0.018.gpdata
329,m0.99_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[90781354.73764074, 14828251464.068632]","[4636.829804404614, 5556.757203640174]",True,True,constant + exponential,True,6.128815781365032e-05,0.0003495158877580007,m0.99_feh3.5_MLT1.9_fov0.018.gpdict,m0.99_feh3.5_MLT1.9_fov0.018.gpdata
330,m1.11_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[48697596.84724164, 6679064799.300005]","[4813.897311387886, 6366.5680568356265]",True,True,constant + exponential,True,8.540123517394899e-05,0.00128873424788023,m1.11_feh-2.0_MLT1.9_fov0.018.gpdict,m1.11_feh-2.0_MLT1.9_fov0.018.gpdata
331,m1.29_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[32476336.99954585, 3994397225.4672093]","[4999.781500694698, 6868.307891364652]",True,True,constant + exponential,True,7.386010120663685e-05,0.0010391325549653496,m1.29_feh-1.5_MLT1.9_fov0.018.gpdict,m1.29_feh-1.5_MLT1.9_fov0.018.gpdata
332,m0.9700000000000001_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[96337210.79367724, 16450381332.3428]","[4594.426532518158, 5445.191304530252]",True,True,constant + exponential,True,0.00012210325776785289,0.0020037678418117766,m0.9700000000000001_feh4.5_MLT1.9_fov0.018.gpdict,m0.9700000000000001_feh4.5_MLT1.9_fov0.018.gpdata
333,m1.11_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[37682467.07194985, 5233705830.888782]","[5102.495170418709, 6884.900038393309]",True,True,constant + exponential,True,9.785430330788968e-05,0.002097267336407138,m1.11_feh-5.5_MLT1.9_fov0.018.gpdict,m1.11_feh-5.5_MLT1.9_fov0.018.gpdata
334,m1.03_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[72141217.43027171, 11105691051.553144]","[4753.100305498293, 5889.287995383988]",True,True,constant + exponential,True,4.381593648395844e-05,0.00026227746548890263,m1.03_feh1.0_MLT1.9_fov0.018.gpdict,m1.03_feh1.0_MLT1.9_fov0.018.gpdata
335,m1.1_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[51011258.70667961, 6607385191.986082]","[4970.86603755095, 6477.396482282019]",True,True,constant + exponential,True,6.05918493382371e-05,0.0006034259292189148,m1.1_feh-2.5_MLT1.9_fov0.018.gpdict,m1.1_feh-2.5_MLT1.9_fov0.018.gpdata
336,m1.26_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[25994246.247354846, 3350894133.3959603]","[5175.71448247731, 7482.855389329386]",True,True,constant + exponential,True,6.711374939887261e-05,0.0006675845530482727,m1.26_feh-5.5_MLT1.9_fov0.018.gpdict,m1.26_feh-5.5_MLT1.9_fov0.018.gpdata
337,m1.07_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[72610091.37514374, 10566983622.723135]","[4694.261896736746, 5831.975217465717]",True,True,constant + exponential,True,0.00018977993266871637,0.0011676410965323347,m1.07_feh2.5_MLT1.9_fov0.018.gpdict,m1.07_feh2.5_MLT1.9_fov0.018.gpdata
338,m1.07_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[68332058.59907548, 10216234720.83123]","[4718.119007105519, 5886.147536846066]",True,True,constant + exponential,True,6.096184961868028e-05,0.00040342418452538054,m1.07_feh2.0_MLT1.9_fov0.018.gpdict,m1.07_feh2.0_MLT1.9_fov0.018.gpdata
339,m1.24_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[50810046.51191514, 6660108329.333046]","[4694.92417036959, 6042.797528140837]",True,True,constant + exponential,True,0.00013471339730024303,0.001635836200245766,m1.24_feh4.5_MLT1.9_fov0.018.gpdict,m1.24_feh4.5_MLT1.9_fov0.018.gpdata
340,m1.15_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[39635410.64609996, 5184862235.115378]","[5030.733352388535, 6759.433821275238]",True,True,constant + exponential,True,6.688633845027713e-05,0.0008153775421565479,m1.15_feh-3.5_MLT1.9_fov0.018.gpdict,m1.15_feh-3.5_MLT1.9_fov0.018.gpdata
341,m1.12_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[52950993.60530269, 7417994567.018454]","[4861.361390116409, 6239.753427174886]",True,True,constant + exponential,True,8.19448481217401e-05,0.0010628031391043402,m1.12_feh0.0_MLT1.9_fov0.018.gpdict,m1.12_feh0.0_MLT1.9_fov0.018.gpdata
342,m1.1_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[70706969.27283086, 10339395874.474249]","[4647.564284315971, 5730.100847904735]",True,True,constant + exponential,True,0.00011185299726955314,0.0012379605055791165,m1.1_feh4.5_MLT1.9_fov0.018.gpdict,m1.1_feh4.5_MLT1.9_fov0.018.gpdata
343,m1.24_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[28818574.04590472, 3630350032.3286757]","[5138.725699923679, 7303.0101992741165]",True,True,constant + exponential,True,9.804663661232127e-05,0.0008731680065519054,m1.24_feh-5.0_MLT1.9_fov0.018.gpdict,m1.24_feh-5.0_MLT1.9_fov0.018.gpdata
344,m1.09_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[56860598.74695902, 8164583765.710712]","[4841.585651069353, 6167.499944305181]",True,True,constant + exponential,True,7.146719678119592e-05,0.0003654461995736824,m1.09_feh0.0_MLT1.9_fov0.018.gpdict,m1.09_feh0.0_MLT1.9_fov0.018.gpdata
345,m0.92_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[82850540.45966956, 14195853042.754162]","[4843.606135153023, 5866.818515349224]",True,True,constant + exponential,True,0.00010697868526590967,0.0015351913853933752,m0.92_feh-1.0_MLT1.9_fov0.018.gpdict,m0.92_feh-1.0_MLT1.9_fov0.018.gpdata
346,m1.28_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[30472722.74688185, 3846472959.7537923]","[5039.556800284914, 6983.520243781161]",True,True,constant + exponential,True,7.13194440659028e-05,0.0008348155379601652,m1.28_feh-2.5_MLT1.9_fov0.018.gpdict,m1.28_feh-2.5_MLT1.9_fov0.018.gpdata
347,m1.02_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[71251993.37014951, 10477135342.371487]","[4815.741683057361, 5998.3452653429795]",True,True,constant + exponential,True,5.2436556841966354e-05,0.0003425887699315677,m1.02_feh0.0_MLT1.9_fov0.018.gpdict,m1.02_feh0.0_MLT1.9_fov0.018.gpdata
348,m1.2_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[32539648.757611085, 4309282973.555437]","[5073.886690921414, 6989.349553235824]",True,True,constant + exponential,True,0.00011567567810243615,0.0012791182632001519,m1.2_feh-4.0_MLT1.9_fov0.018.gpdict,m1.2_feh-4.0_MLT1.9_fov0.018.gpdata
349,m1.13_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[40979437.21988612, 5043934698.336512]","[4958.8452432167405, 6840.162247059033]",True,True,constant + exponential,True,9.973813233240824e-05,0.002325111246737399,m1.13_feh-5.0_MLT1.9_fov0.018.gpdict,m1.13_feh-5.0_MLT1.9_fov0.018.gpdata
350,m1.22_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[30992809.74034104, 3949793821.864594]","[5100.624502167685, 7139.795415494259]",True,True,constant + exponential,True,0.00014682704083059797,0.003573705404231964,m1.22_feh-4.5_MLT1.9_fov0.018.gpdict,m1.22_feh-4.5_MLT1.9_fov0.018.gpdata
351,m0.99_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[68568516.38567835, 10445966757.068352]","[4887.833350211244, 6094.233141791355]",True,True,constant + exponential,True,3.8562715716638104e-05,0.0004562828173632072,m0.99_feh-1.5_MLT1.9_fov0.018.gpdict,m0.99_feh-1.5_MLT1.9_fov0.018.gpdata
352,m1.29_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[25887836.75530807, 3167047755.3439164]","[5050.210309644826, 7539.763240663498]",True,True,constant + exponential,True,6.559568514047698e-05,0.00045704597455753504,m1.29_feh-5.0_MLT1.9_fov0.018.gpdict,m1.29_feh-5.0_MLT1.9_fov0.018.gpdata
353,m1.05_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[65477098.64937945, 9409465554.871477]","[4813.324095101968, 6071.072416489434]",True,True,constant + exponential,True,6.619537305068202e-05,0.0006223146427243309,m1.05_feh0.0_MLT1.9_fov0.018.gpdict,m1.05_feh0.0_MLT1.9_fov0.018.gpdata
354,m0.99_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[57238098.41541963, 8315273203.701261]","[5050.930700843744, 6444.4551685954575]",True,True,constant + exponential,True,4.885323304297339e-05,0.0004199816878789342,m0.99_feh-4.5_MLT1.9_fov0.018.gpdict,m0.99_feh-4.5_MLT1.9_fov0.018.gpdata
355,m1.27_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[28989282.699402925, 3541281609.8982024]","[4984.056539740435, 7229.6831703638]",True,True,constant + exponential,True,0.0001064628224098962,0.002264850663910356,m1.27_feh-4.0_MLT1.9_fov0.018.gpdict,m1.27_feh-4.0_MLT1.9_fov0.018.gpdata
356,m1.12_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[42061043.27242184, 5696632251.689706]","[5022.487293204892, 6674.7428113304695]",True,True,constant + exponential,True,9.003366217393993e-05,0.0005639765288708576,m1.12_feh-3.5_MLT1.9_fov0.018.gpdict,m1.12_feh-3.5_MLT1.9_fov0.018.gpdata
357,m1.23_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[48387171.94269721, 6328835259.741697]","[4783.126890322078, 6201.30445910145]",True,True,constant + exponential,True,0.00016676370210317272,0.0014835653990775688,m1.23_feh2.5_MLT1.9_fov0.018.gpdict,m1.23_feh2.5_MLT1.9_fov0.018.gpdata
358,m1.22_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[30460599.21059805, 3754308821.5522017]","[5147.862320804929, 7293.047051908908]",True,True,constant + exponential,True,0.00016417163481231278,0.005095478273039689,m1.22_feh-5.5_MLT1.9_fov0.018.gpdict,m1.22_feh-5.5_MLT1.9_fov0.018.gpdata
